"","cycle","State","modeldate","candidate_name","pct_estimate","pct_trend_adjusted","candidate_name2","pct_estimate2","pct_trend_adjusted2","R_to_D_20","date","Date","Filed.week.ended","Initial.Claims","Reflecting.Week.Ended","Continued.Claims","Covered.Employment","Insured.Unemployment.Rate","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","pending","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"1",2020,"FL",2020-09-13,"Joseph R. Biden Jr.",48.63848,48.60659,"Donald Trump",45.7885,45.96894,0.941404830085151,2020-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020,"FL",2020-09-12,"Joseph R. Biden Jr.",48.64315,48.57382,"Donald Trump",45.79555,45.84901,0.941459383284183,2020-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020,"FL",2020-09-11,"Joseph R. Biden Jr.",48.66807,48.59358,"Donald Trump",45.81323,45.86716,0.941340595589675,2020-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020,"FL",2020-09-10,"Joseph R. Biden Jr.",48.64732,48.57759,"Donald Trump",45.79297,45.85051,0.94132564753824,2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020,"FL",2020-09-09,"Joseph R. Biden Jr.",48.69485,48.5996,"Donald Trump",45.76943,45.81585,0.939923421059927,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020,"FL",2020-09-08,"Joseph R. Biden Jr.",48.31046,48.25331,"Donald Trump",46.25149,46.44715,0.957380451355669,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020,"FL",2020-09-07,"Joseph R. Biden Jr.",48.57185,48.49908,"Donald Trump",45.48372,45.79644,0.93642140457899,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020,"FL",2020-09-06,"Joseph R. Biden Jr.",48.57604,48.50466,"Donald Trump",45.48219,45.72796,0.936309135120936,2020-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020,"FL",2020-09-05,"Joseph R. Biden Jr.",48.57186,48.49677,"Donald Trump",45.48003,45.73452,0.936345241874616,2020-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2020,"FL",2020-09-04,"Joseph R. Biden Jr.",48.57284,48.49329,"Donald Trump",45.48,45.71104,0.936325732652239,2020-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2020,"FL",2020-09-03,"Joseph R. Biden Jr.",48.81377,48.6715,"Donald Trump",45.21091,45.40815,0.926191728276673,2020-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2020,"FL",2020-09-02,"Joseph R. Biden Jr.",49.41183,49.25926,"Donald Trump",44.72314,45.11409,0.905109970628491,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2020,"FL",2020-09-01,"Joseph R. Biden Jr.",49.41879,49.30863,"Donald Trump",44.4458,45.09218,0.899370462125843,2020-09-01,NA,NA,NA,NA,NA,NA,NA,"A+",11521,11521,190,NA,39311,39311,3623,369,NA,NA,4044826,52758,411877,403867,5579764,NA,NA,3459,631040,631040,7569,0,34738,NA,34017,9157,812402,NA,NA,0,4675866,60327,446669,NA,437913,NA,4682883,60331,6428982,99401
"14",2020,"FL",2020-08-31,"Joseph R. Biden Jr.",49.32649,49.22866,"Donald Trump",43.95296,44.68665,0.891061983125092,2020-08-31,NA,NA,NA,NA,NA,NA,NA,"A+",11331,11331,68,NA,38942,38942,3736,85,NA,NA,3992068,14046,411877,403867,5492615,NA,NA,3472,623471,623471,1885,0,34738,NA,34017,8779,800773,NA,NA,0,4615539,15931,446669,NA,437913,NA,4622552,15984,6329581,25940
"15",2020,"FL",2020-08-30,"Joseph R. Biden Jr.",49.29842,49.1295,"Donald Trump",43.92705,43.85545,0.891043769759761,2020-08-30,NA,NA,NA,NA,NA,NA,NA,"A+",11263,11263,14,NA,38857,38857,3793,96,NA,NA,3978022,21814,411877,403867,5469322,NA,NA,3497,621586,621586,2583,0,34738,NA,34017,8675,798352,NA,NA,0,4599608,24397,446669,NA,437913,NA,4606568,24434,6303641,41324
"16",2020,"FL",2020-08-29,"Joseph R. Biden Jr.",49.27234,49.24901,"Donald Trump",43.90771,43.82327,0.891122889637472,2020-08-29,"08-29-2020","2020-08-29",45590,"2020-08-22",455587,8732627,5.22,"A+",11249,11249,150,NA,38761,38761,3799,287,NA,NA,3956208,24337,411877,403867,5431783,NA,NA,3474,619003,619003,3197,0,34738,NA,34017,8571,794867,NA,NA,0,4575211,27534,446669,NA,437913,NA,4582134,27571,6262317,46313
"17",2020,"FL",2020-08-28,"Joseph R. Biden Jr.",49.35464,49.27498,"Donald Trump",43.97162,43.65913,0.89093183538569,2020-08-28,"08-28-2020","2020-08-29",45590,"2020-08-22",455587,8732627,5.22,"A",11099,11099,88,NA,38474,38474,4001,311,NA,NA,3931871,26498,411877,403867,5390000,NA,NA,3447,615806,615806,3815,0,34738,NA,34017,8336,790677,NA,NA,0,4547677,30313,446669,NA,437913,NA,4554563,30360,6216004,48961
"18",2020,"FL",2020-08-27,"Joseph R. Biden Jr.",49.32121,49.19095,"Donald Trump",43.93258,44.05255,0.890744164630186,2020-08-27,"08-27-2020","2020-08-29",45590,"2020-08-22",455587,8732627,5.22,"A",11011,11011,139,NA,38163,38163,4252,316,NA,NA,3905373,21277,411877,403867,5346674,NA,NA,3473,611991,611991,3269,0,34738,NA,34017,8070,785463,NA,NA,0,4517364,24546,446669,NA,437913,NA,4524203,24563,6167043,41344
"19",2020,"FL",2020-08-26,"Joseph R. Biden Jr.",49.32062,49.18637,"Donald Trump",43.93205,44.04564,0.89074407418236,2020-08-26,"08-26-2020","2020-08-29",45590,"2020-08-22",455587,8732627,5.22,"A",10872,10872,155,NA,37847,37847,4405,370,NA,NA,3884096,23074,411877,403867,5310027,NA,NA,3504,608722,608722,3220,0,34738,NA,34017,7743,781065,NA,NA,0,4492818,26294,446669,NA,437913,NA,4499640,26297,6125699,44445
"20",2020,"FL",2020-08-25,"Joseph R. Biden Jr.",49.26485,49.63086,"Donald Trump",43.67641,43.71869,0.886563340799779,2020-08-25,"08-25-2020","2020-08-29",45590,"2020-08-22",455587,8732627,5.22,"A",10717,10717,183,NA,37477,37477,4544,445,NA,NA,3861022,16695,411877,403867,5270516,NA,NA,3555,605502,605502,2673,0,34738,NA,34017,7435,776457,NA,NA,0,4466524,19368,446669,NA,437913,NA,4473343,19414,6081254,33890
"21",2020,"FL",2020-08-24,"Joseph R. Biden Jr.",49.60949,50.02392,"Donald Trump",43.67359,43.65979,0.880347489966133,2020-08-24,"08-24-2020","2020-08-29",45590,"2020-08-22",455587,8732627,5.22,"A",10534,10534,72,NA,37032,37032,4646,129,NA,NA,3844327,16265,411877,403867,5240838,NA,NA,3561,602829,602829,2258,0,34738,NA,34017,7174,772578,NA,NA,0,4447156,18523,446669,NA,437913,NA,4453929,18512,6047364,31321
"22",2020,"FL",2020-08-23,"Joseph R. Biden Jr.",49.52871,49.98829,"Donald Trump",43.61042,43.75082,0.880507891281643,2020-08-23,"08-23-2020","2020-08-29",45590,"2020-08-22",455587,8732627,5.22,"A",10462,10462,51,NA,36903,36903,4580,139,NA,NA,3828062,23812,411877,403867,5212677,NA,NA,3568,600571,600571,2974,0,34738,NA,34017,6905,769714,NA,NA,0,4428633,26786,446669,NA,437913,NA,4435417,26806,6016043,45356
"23",2020,"FL",2020-08-22,"Joseph R. Biden Jr.",49.53865,49.88835,"Donald Trump",43.5135,43.84699,0.878374763946938,2020-08-22,"08-22-2020","2020-08-22",51647,"2020-08-15",458954,8732627,5.26,"A",10411,10411,107,NA,36764,36764,4745,339,NA,NA,3804250,30324,411877,403867,5171972,NA,NA,3572,597597,597597,4311,0,34738,NA,34017,6855,765446,NA,NA,0,4401847,34635,446669,NA,437913,NA,4408611,34667,5970687,60865
"24",2020,"FL",2020-08-21,"Joseph R. Biden Jr.",49.62726,49.90858,"Donald Trump",43.68101,43.99014,0.880181779127036,2020-08-21,"08-21-2020","2020-08-22",51647,"2020-08-15",458954,8732627,5.26,"A",10304,10304,118,NA,36425,36425,4902,355,NA,NA,3773926,26776,411877,403867,5117438,NA,NA,3564,593286,593286,4684,0,34738,NA,34017,6686,759737,NA,NA,0,4367212,31460,446669,NA,437913,NA,4373944,31526,5909822,53686
"25",2020,"FL",2020-08-20,"Joseph R. Biden Jr.",49.66529,50.12367,"Donald Trump",44.1587,44.70367,0.889125987183403,2020-08-20,"08-20-2020","2020-08-22",51647,"2020-08-15",458954,8732627,5.26,"A",10186,10186,119,NA,36070,36070,5067,450,NA,NA,3747150,24958,381574,375046,5070645,NA,NA,3604,588602,588602,4555,0,27323,NA,26788,6338,753364,NA,NA,0,4335752,29513,408950,NA,401862,NA,4342418,29514,5856136,50464
"26",2020,"FL",2020-08-19,"Joseph R. Biden Jr.",49.65895,50.09816,"Donald Trump",44.15247,44.84573,0.889114046914,2020-08-19,"08-19-2020","2020-08-22",51647,"2020-08-15",458954,8732627,5.26,"A",10067,10067,174,NA,35620,35620,5298,508,NA,NA,3722192,23084,381574,375046,5027142,NA,NA,3850,584047,584047,4115,0,27323,NA,26788,6050,746905,NA,NA,0,4306239,27199,408950,NA,401862,NA,4312904,27184,5805672,48598
"27",2020,"FL",2020-08-18,"Joseph R. Biden Jr.",49.6927,50.1409,"Donald Trump",44.16923,44.84977,0.888847456467449,2020-08-18,"08-18-2020","2020-08-22",51647,"2020-08-15",458954,8732627,5.26,"B",9893,9893,219,NA,35112,35112,5484,505,NA,NA,3699108,22326,381574,375046,4984524,NA,NA,3814,579932,579932,3838,0,27323,NA,26788,5884,741276,NA,NA,0,4279040,26164,408950,NA,401862,NA,4285720,26147,5757074,43671
"28",2020,"FL",2020-08-17,"Joseph R. Biden Jr.",49.56292,50.08905,"Donald Trump",44.04764,44.74084,0.88872164916837,2020-08-17,"08-17-2020","2020-08-22",51647,"2020-08-15",458954,8732627,5.26,"B",9674,9674,87,NA,34607,34607,5631,266,NA,NA,3676782,17570,381574,375046,4946578,NA,NA,3799,576094,576094,2678,0,27323,NA,26788,5727,735900,NA,NA,0,4252876,20248,408950,NA,401862,NA,4259573,20264,5713403,33497
"29",2020,"FL",2020-08-16,"Joseph R. Biden Jr.",49.56155,49.99147,"Donald Trump",44.02834,44.84512,0.888356800786093,2020-08-16,"08-16-2020","2020-08-22",51647,"2020-08-15",458954,8732627,5.26,"A",9587,9587,107,NA,34341,34341,5690,267,NA,NA,3659212,26124,381574,375046,4917254,NA,NA,3791,573416,573416,3779,0,27323,NA,26788,5703,732039,NA,NA,0,4232628,29903,408950,NA,401862,NA,4239309,29934,5679906,47702
"30",2020,"FL",2020-08-15,"Joseph R. Biden Jr.",49.70406,49.92192,"Donald Trump",43.95179,44.50839,0.884269614997246,2020-08-15,"08-15-2020","2020-08-15",72774,"2020-08-08",512527,8732627,5.87,"A",9480,9480,204,NA,34074,34074,5721,506,NA,NA,3633088,35808,381574,375046,4875096,NA,NA,3790,569637,569637,6352,0,27323,NA,26788,5683,726846,NA,NA,0,4202725,42160,408950,NA,401862,NA,4209375,42294,5632204,69705
"31",2020,"FL",2020-08-14,"Joseph R. Biden Jr.",49.70445,49.92219,"Donald Trump",43.9517,44.5083,0.884260865978801,2020-08-14,"08-14-2020","2020-08-15",72774,"2020-08-08",512527,8732627,5.87,"A",9276,9276,229,NA,33568,33568,5893,621,NA,NA,3597280,32299,381574,375046,4814951,NA,NA,3718,563285,563285,6148,0,27323,NA,26788,5559,718241,NA,NA,0,4160565,38447,408950,NA,401862,NA,4167081,38497,5562499,65148
"32",2020,"FL",2020-08-13,"Joseph R. Biden Jr.",49.72303,49.70308,"Donald Trump",43.94981,44.4759,0.883892433747501,2020-08-13,"08-13-2020","2020-08-15",72774,"2020-08-08",512527,8732627,5.87,"A",9047,9047,149,NA,32947,32947,6325,598,NA,NA,3564981,28303,381574,375046,4758626,NA,NA,3618,557137,557137,6236,0,27323,NA,26788,NA,710087,NA,NA,0,4122118,34539,408950,NA,401862,NA,4128584,34612,5497351,58556
"33",2020,"FL",2020-08-12,"Joseph R. Biden Jr.",49.54554,49.52173,"Donald Trump",44.00645,44.34941,0.888202046036838,2020-08-12,"08-12-2020","2020-08-15",72774,"2020-08-08",512527,8732627,5.87,"A",8898,8898,213,NA,32349,32349,6551,599,NA,NA,3536678,30195,381574,375046,4709452,NA,NA,3529,550901,550901,8109,0,27323,NA,26788,NA,701395,NA,NA,0,4087579,38304,408950,NA,401862,NA,4093972,38385,5438795,62892
"34",2020,"FL",2020-08-11,"Joseph R. Biden Jr.",49.45053,49.49488,"Donald Trump",43.62315,44.0369,0.882157380315236,2020-08-11,"08-11-2020","2020-08-15",72774,"2020-08-08",512527,8732627,5.87,"A",8685,8685,277,NA,31750,31750,6753,573,NA,NA,3506483,29587,381574,375046,4658471,NA,NA,3444,542792,542792,5831,0,27323,NA,26788,NA,690302,NA,NA,0,4049275,35418,408950,NA,401862,NA,4055587,35514,5375903,55758
"35",2020,"FL",2020-08-10,"Joseph R. Biden Jr.",49.52539,49.27706,"Donald Trump",43.59395,43.87788,0.880234360597665,2020-08-10,"08-10-2020","2020-08-15",72774,"2020-08-08",512527,8732627,5.87,"A",8408,8408,93,NA,31177,31177,6948,284,NA,NA,3476896,24039,381574,375046,4611442,NA,NA,3362,536961,536961,4155,0,27323,NA,26788,NA,682190,NA,NA,0,4013857,28194,408950,NA,401862,NA,4020073,28247,5320145,45904
"36",2020,"FL",2020-08-09,"Joseph R. Biden Jr.",49.46626,49.15493,"Donald Trump",43.61333,43.9476,0.881678339943226,2020-08-09,"08-09-2020","2020-08-15",72774,"2020-08-08",512527,8732627,5.87,"A",8315,8315,77,NA,30893,30893,6848,254,NA,NA,3452857,33562,381574,375046,4571866,NA,NA,3353,532806,532806,6229,0,27323,NA,26788,NA,676365,NA,NA,0,3985663,39791,408950,NA,401862,NA,3991826,39798,5274241,61932
"37",2020,"FL",2020-08-08,"Joseph R. Biden Jr.",49.46535,49.15859,"Donald Trump",43.6151,43.94336,0.881730342552918,2020-08-08,"08-08-2020","2020-08-08",61584,"2020-08-01",567987,8732627,6.5,"A",8238,8238,187,NA,30639,30639,6890,525,NA,NA,3419295,40431,381574,375046,4518861,NA,NA,3350,526577,526577,8502,0,27323,NA,26788,NA,667997,NA,NA,0,3945872,48933,408950,NA,401862,NA,3952028,49018,5212309,77136
"38",2020,"FL",2020-08-07,"Joseph R. Biden Jr.",49.46535,49.15859,"Donald Trump",43.6151,43.94336,0.881730342552918,2020-08-07,"08-07-2020","2020-08-08",61584,"2020-08-01",567987,8732627,6.5,"A",8051,8051,180,NA,30114,30114,7144,599,NA,NA,3378864,31890,339059,334221,4453694,NA,NA,3374,518075,518075,7686,0,19175,NA,18780,NA,656841,NA,NA,0,3896939,39576,358283,NA,353026,NA,3903010,39734,5135173,61294
"39",2020,"FL",2020-08-06,"Joseph R. Biden Jr.",49.49729,49.22719,"Donald Trump",43.60603,44.09069,0.880978130317842,2020-08-06,"08-06-2020","2020-08-08",61584,"2020-08-01",567987,8732627,6.5,"A",7871,7871,120,NA,29515,29515,7459,559,NA,NA,3346974,34829,339059,334221,4403366,NA,NA,3325,510389,510389,7650,0,19175,NA,18780,NA,646583,NA,NA,0,3857363,42479,358283,NA,353026,NA,3863276,42593,5073879,69309
"40",2020,"FL",2020-08-05,"Joseph R. Biden Jr.",50.06055,49.86708,"Donald Trump",43.82031,44.37836,0.87534615580532,2020-08-05,"08-05-2020","2020-08-08",61584,"2020-08-01",567987,8732627,6.5,"A",7751,7751,225,NA,28956,28956,7615,623,NA,NA,3312145,25017,339059,334221,4344367,NA,NA,3277,502739,502739,5409,0,19175,NA,18780,NA,637404,NA,NA,0,3814884,30426,358283,NA,353026,NA,3820683,30481,5004570,46760
"41",2020,"FL",2020-08-04,"Joseph R. Biden Jr.",50.05957,49.98783,"Donald Trump",43.7916,44.20057,0.874789775461515,2020-08-04,"08-04-2020","2020-08-08",61584,"2020-08-01",567987,8732627,6.5,"A",7526,7526,247,NA,28333,28333,7857,589,NA,NA,3287128,26214,339059,334221,4305309,NA,NA,3280,497330,497330,5446,0,19175,NA,18780,NA,630093,NA,NA,0,3784458,31660,358283,NA,353026,NA,3790202,31706,4957810,49344
"42",2020,"FL",2020-08-03,"Joseph R. Biden Jr.",50.02595,50.00445,"Donald Trump",43.81891,44.12491,0.875923595653856,2020-08-03,"08-03-2020","2020-08-08",61584,"2020-08-01",567987,8732627,6.5,"A",7279,7279,73,NA,27744,27744,7938,220,NA,NA,3260914,27049,339059,334221,4263794,NA,NA,3228,491884,491884,4752,0,19175,NA,18780,NA,622594,NA,NA,0,3752798,31801,358283,NA,353026,NA,3758496,31934,4908466,49145
"43",2020,"FL",2020-08-02,"Joseph R. Biden Jr.",49.91605,49.83876,"Donald Trump",43.66957,43.91259,0.874860290427628,2020-08-02,"08-02-2020","2020-08-08",61584,"2020-08-01",567987,8732627,6.5,"A",7206,7206,62,NA,27524,27524,7952,180,NA,NA,3233865,34450,339059,334221,4221931,NA,NA,3394,487132,487132,7104,0,19175,NA,18780,NA,615892,NA,NA,0,3720997,41554,358283,NA,353026,NA,3726562,41687,4859321,65960
"44",2020,"FL",2020-08-01,"Joseph R. Biden Jr.",49.91063,49.83398,"Donald Trump",43.6697,43.92176,0.874957899750013,2020-08-01,"08-01-2020","2020-08-01",78286,"2020-07-25",631163,8732627,7.23,"A",7144,7144,178,NA,27344,27344,8072,439,NA,NA,3199415,41713,339059,334221,4166771,NA,NA,3409,480028,480028,9642,0,19175,NA,18780,NA,605946,NA,NA,0,3679443,51355,358283,NA,353026,NA,3684875,51482,4793361,81174
"45",2020,"FL",2020-07-31,"Joseph R. Biden Jr.",49.91063,49.83398,"Donald Trump",43.6697,43.92176,0.874957899750013,2020-07-31,"07-31-2020","2020-08-01",78286,"2020-07-25",631163,8732627,7.23,"A",6966,6966,257,NA,26905,26905,8209,519,NA,NA,3157702,39964,339059,334221,4099817,NA,NA,3363,470386,470386,9007,0,19175,NA,18780,NA,592572,NA,NA,0,3628088,48971,358283,NA,353026,NA,3633393,49200,4712187,77161
"46",2020,"FL",2020-07-30,"Joseph R. Biden Jr.",49.88345,49.73317,"Donald Trump",43.68943,43.74707,0.875830160103201,2020-07-30,"07-30-2020","2020-08-01",78286,"2020-07-25",631163,8732627,7.23,"A",6709,6709,252,NA,26386,26386,8395,519,NA,NA,3117738,42396,339059,334221,4035319,NA,NA,3304,461379,461379,9956,0,19175,NA,18780,NA,580808,NA,NA,0,3579117,52352,358283,NA,353026,NA,3584193,52472,4635026,78026
"47",2020,"FL",2020-07-29,"Joseph R. Biden Jr.",49.91976,49.77028,"Donald Trump",43.55854,43.59053,0.872571102104658,2020-07-29,"07-29-2020","2020-08-01",78286,"2020-07-25",631163,8732627,7.23,"A",6457,6457,217,NA,25867,25867,8720,587,NA,NA,3075342,37020,NA,334221,3971204,NA,NA,3220,451423,451423,9446,0,NA,NA,18780,NA,567610,NA,NA,0,3526765,46466,NA,NA,353026,NA,3531721,46580,4557000,71960
"48",2020,"FL",2020-07-28,"Joseph R. Biden Jr.",50.21691,50.11631,"Donald Trump",43.518,43.57582,0.866600513651676,2020-07-28,"07-28-2020","2020-08-01",78286,"2020-07-25",631163,8732627,7.23,"A",6240,6240,191,NA,25280,25280,8992,590,NA,NA,3038322,39572,NA,334221,3912374,NA,NA,3017,441977,441977,9230,0,NA,NA,18780,NA,555415,NA,NA,0,3480299,48802,NA,NA,353026,NA,3485141,48871,4485040,73756
"49",2020,"FL",2020-07-27,"Joseph R. Biden Jr.",50.27283,50.1535,"Donald Trump",43.03996,43.0673,0.856127653844035,2020-07-27,"07-27-2020","2020-08-01",78286,"2020-07-25",631163,8732627,7.23,"A",6049,6049,77,NA,24690,24690,9098,269,NA,NA,2998750,36102,NA,334221,3851809,NA,NA,2902,432747,432747,8892,0,NA,NA,18780,NA,542920,NA,NA,0,3431497,44994,NA,NA,353026,NA,3436270,45137,4411284,70623
"50",2020,"FL",2020-07-26,"Joseph R. Biden Jr.",50.29718,50.23117,"Donald Trump",43.03426,43.11038,0.855599856691767,2020-07-26,"07-26-2020","2020-08-01",78286,"2020-07-25",631163,8732627,7.23,"A",5972,5972,78,NA,24421,24421,8951,335,NA,NA,2962648,40782,NA,334221,3793442,NA,NA,2871,423855,423855,9344,0,NA,NA,18780,NA,531369,NA,NA,0,3386503,50126,NA,NA,353026,NA,3391133,50204,4340661,77484
"51",2020,"FL",2020-07-25,"Joseph R. Biden Jr.",49.94232,49.82283,"Donald Trump",42.20071,42.23524,0.844988979286505,2020-07-25,"07-25-2020","2020-07-25",91462,"2020-07-18",691070,8732627,7.91,"A",5894,5894,126,NA,24086,24086,9035,511,NA,NA,2921866,47542,NA,334221,3728507,NA,NA,2850,414511,414511,12199,0,NA,NA,18780,NA,519405,NA,NA,0,3336377,59741,NA,NA,353026,NA,3340929,59842,4263177,96533
"52",2020,"FL",2020-07-24,"Joseph R. Biden Jr.",49.92696,49.81657,"Donald Trump",42.20654,42.23381,0.845365710229503,2020-07-24,"07-24-2020","2020-07-25",91462,"2020-07-18",691070,8732627,7.91,"A",5768,5768,136,NA,23575,23575,9200,584,NA,NA,2874324,53250,NA,311824,3649517,NA,NA,2727,402312,402312,12444,0,NA,NA,14627,NA,502625,NA,NA,0,3276636,65694,NA,NA,326476,NA,3281087,65902,4166644,91588
"53",2020,"FL",2020-07-23,"Joseph R. Biden Jr.",49.90687,49.79882,"Donald Trump",42.22726,42.25536,0.846121185319777,2020-07-23,"07-23-2020","2020-07-25",91462,"2020-07-18",691070,8732627,7.91,"A",5632,5632,173,NA,22991,22991,9422,403,NA,NA,2821074,45982,NA,311824,3574573,NA,NA,2626,389868,389868,10249,0,NA,NA,14627,NA,486782,NA,NA,0,3210942,56231,NA,NA,326476,NA,3215185,56444,4075056,81189
"54",2020,"FL",2020-07-22,"Joseph R. Biden Jr.",49.21584,48.78502,"Donald Trump",42.64393,42.61905,0.866467584419975,2020-07-22,"07-22-2020","2020-07-25",91462,"2020-07-18",691070,8732627,7.91,"A",5459,5459,140,NA,22588,22588,9475,465,NA,NA,2775092,45176,NA,311824,3507785,NA,NA,2524,379619,379619,9785,0,NA,NA,14627,NA,473128,NA,NA,0,3154711,54961,NA,NA,326476,NA,3158741,55067,3993867,80957
"55",2020,"FL",2020-07-21,"Joseph R. Biden Jr.",49.26637,49.27387,"Donald Trump",42.63113,42.54028,0.865319080744126,2020-07-21,"07-21-2020","2020-07-25",91462,"2020-07-18",691070,8732627,7.91,"A",5319,5319,136,NA,22123,22123,9520,518,NA,NA,2729916,38204,NA,311824,3439642,NA,NA,2462,369834,369834,9440,0,NA,NA,14627,NA,460918,NA,NA,0,3099750,47644,NA,NA,326476,NA,3103674,47752,3912910,67640
"56",2020,"FL",2020-07-20,"Joseph R. Biden Jr.",49.26687,49.27634,"Donald Trump",42.63024,42.53947,0.865292233908913,2020-07-20,"07-20-2020","2020-07-25",91462,"2020-07-18",691070,8732627,7.91,"A",5183,5183,92,NA,21605,21605,9489,296,NA,NA,2691712,39118,NA,284980,3384679,NA,NA,2391,360394,360394,10347,0,NA,NA,12002,NA,448764,NA,NA,0,3052106,49465,NA,NA,297009,NA,3055922,49632,3845270,69334
"57",2020,"FL",2020-07-19,"Joseph R. Biden Jr.",49.26497,49.28707,"Donald Trump",42.63033,42.5228,0.865327432453526,2020-07-19,"07-19-2020","2020-07-25",91462,"2020-07-18",691070,8732627,7.91,"A",5091,5091,89,NA,21309,21309,9363,340,NA,NA,2652594,58175,NA,284980,3329053,NA,NA,2406,350047,350047,12478,0,NA,NA,12002,NA,435616,NA,NA,0,3002641,70653,NA,NA,297009,NA,3006290,70769,3775936,98792
"58",2020,"FL",2020-07-18,"Joseph R. Biden Jr.",49.21125,49.23768,"Donald Trump",42.62805,42.40312,0.86622571058447,2020-07-18,"07-18-2020","2020-07-18",108976,"2020-07-11",748004,8732627,8.57,"A",5002,5002,90,NA,20969,20969,9144,443,NA,NA,2594419,40892,NA,284980,3246327,NA,NA,2320,337569,337569,10328,0,NA,NA,12002,NA,420156,NA,NA,0,2931988,51220,NA,NA,297009,NA,2935521,51276,3677144,76406
